lat(degree),lon(degree),time(h),sntmt_AFINN(_),sntmt_NLTK_comp(_),sntmt_NLTK_neg(_),sntmt_NLTK_neu(_),sntmt_NLTK_pos(_),temp(C),temp_max(C),temp_min(C),humidity(%),pressure(hPa),sky(__),sunrise(h),sunset(h),wind(m/s),wind_deg(degree),cloudiness(%),rain_3h(mm),snow_3h(mm)
29.7805,-95.3863,2.41055555556,-16,-0.9325,0.368,0.632,0.0,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
29.7805,-95.3863,2.41166666667,-5,-0.1531,0.078,0.922,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
32.8153,-117.135,0.412777777778,7,0.3825,0.0,0.7885,0.2115,19.29,21,16,73,1010,Mist,9.31666666667,22.35,2.1,270,90,nan,nan
39.7618,-104.8806,1.41527777778,1,0.738,0.075,0.687,0.238,15.32,20,11,55,1019,Clear,8.36666666667,21.6666666667,4.1,190,1,nan,nan
47.6205,-122.3509,0.417222222222,-3,-0.2023,0.313,0.446,0.241,13.69,17,10,77,1018,Clear,9.31666666667,23.0333333333,1.21,34.5024,1,nan,nan
34.0194,-118.4108,0.4175,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
41.8376,-87.6818,2.41777777778,-4,-0.4404,0.233,0.677,0.09,12.8,15,11,82,1022,Clouds,7.15,20.5666666667,4.12,28.5065,40,nan,nan
34.0194,-118.4108,0.418611111111,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
34.0194,-118.4108,0.419166666667,6,0.4102,0.156,0.612,0.232,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
32.8153,-117.135,0.422222222222,0,0.0,0.0,1.0,0.0,19.25,22,15,77,1010,Clear,9.31666666667,22.35,1.07,257.007,0,nan,nan
29.4724,-98.5251,2.4225,-2,-0.5574,0.31,0.69,0.0,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
37.7751,-122.4193,0.425833333333,-3,0.25115,0.094,0.713,0.193,16.1,17,14,67,1011,Clouds,9.56666666667,22.8,4.1,280,20,nan,nan
38.9041,-77.0171,3.42583333333,-3,0.25115,0.094,0.713,0.193,18.82,21,17,73,1018,Rain,6.51666666667,19.8,3.6,350,90,nan,nan
32.7757,-96.7967,2.4275,2,0.3612,0.0,0.848,0.152,25.72,27,24,78,1014,Clouds,7.95,20.9833333333,3.6,80,36,nan,nan
30.3072,-97.756,2.43027777778,0,0.0,0.0,1.0,0.0,24.88,27,24,74,1012,Clouds,8.06666666667,21.0166666667,2.46,104.502,20,nan,nan
41.8376,-87.6818,2.43305555556,0,0.0,0.0,1.0,0.0,12.8,15,11,82,1022,Clouds,7.15,20.5666666667,4.12,28.5065,40,nan,nan
40.6643,-73.9385,3.43361111111,0,0.0,0.0,1.0,0.0,16.68,20,12,63,1018,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
45.537,-122.65,0.433611111111,0,0.0,0.0,1.0,0.0,16.37,18,15,67,1017,Clear,9.4,22.9833333333,4.6,320,1,nan,nan
45.537,-122.65,0.434722222222,-5,-0.3612,0.172,0.828,0.0,15.49,17,14,67,1017,Clear,9.4,22.9833333333,5.1,320,1,nan,nan
29.7805,-95.3863,2.435,0,0.0,0.0,1.0,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
45.537,-122.65,0.435277777778,2,0.1101,0.0,0.895,0.105,15.49,17,14,67,1017,Clear,9.4,22.9833333333,5.1,320,1,nan,nan
40.6643,-73.9385,3.43611111111,-1,-0.4466,0.423,0.577,0.0,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
47.6205,-122.3509,0.436388888889,0,0.0,0.0,1.0,0.0,13.69,17,10,77,1018,Clear,9.31666666667,23.0333333333,1.21,34.5024,1,nan,nan
40.6643,-73.9385,3.43833333333,0,-0.5994,0.246,0.754,0.0,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
32.7757,-96.7967,2.43888888889,-1,-0.296,0.268,0.732,0.0,25.44,27,24,69,1013,Clouds,7.95,20.9833333333,4.1,100,40,nan,nan
34.0194,-118.4108,0.439444444444,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.7805,-95.3863,2.44333333333,0,0.0,0.0,1.0,0.0,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
29.4724,-98.5251,2.44416666667,0,0.4588,0.0,0.25,0.75,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
29.4724,-98.5251,2.445,2,0.6369,0.0,0.809,0.191,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
39.3002,-76.6105,3.44555555556,0,-0.2732,0.12,0.82,0.06,19,21,17,93,1018,Rain,6.48333333333,19.7666666667,2.1,320,90,nan,nan
38.9041,-77.0171,3.44611111111,0,-0.06005,0.3385,0.6185,0.043,18.69,21,17,88,1017,Rain,6.51666666667,19.8,1.5,330,90,nan,nan
35.1035,-89.9785,2.44805555556,0,0.0,0.0,1.0,0.0,18.54,22,16,60,1017,Clouds,7.46666666667,20.5833333333,3.1,50,20,nan,nan
39.7618,-104.8806,1.44944444444,3,0.2232,0.0,0.8,0.2,16.12,20,11,48,1019,Clear,8.36666666667,21.6666666667,5.1,270,1,nan,nan
34.0194,-118.4108,0.450277777778,3,0.7177,0.0,0.706,0.294,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
34.0194,-118.4108,0.452777777778,-5,-0.4442,0.3495,0.6505,0.0,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
47.6205,-122.3509,0.453055555556,3,0.5093,0.0,0.77,0.23,14.4,17,11,87,1018,Clear,9.31666666667,23.0333333333,2.22,22.0065,1,nan,nan
34.0194,-118.4108,0.454166666667,0,0.0,0.0,1.0,0.0,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
34.0194,-118.4108,0.454444444444,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.4724,-98.5251,2.45555555556,0,0.0,0.0,1.0,0.0,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
34.0194,-118.4108,0.457777777778,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
32.7795,-97.3463,2.45805555556,1,-0.1341,0.158,0.842,0.0,25.44,27,24,83,1014,Clouds,7.98333333333,21.0166666667,3.6,100,20,nan,nan
29.7805,-95.3863,2.46,-5,-0.27115,0.1665,0.8335,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
34.0194,-118.4108,0.461388888889,0,0.0,0.0,1.0,0.0,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.7805,-95.3863,2.46138888889,0,0.0,0.0,1.0,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
34.0194,-118.4108,0.462222222222,-1,0.7876,0.0,0.613,0.387,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
40.0094,-75.1333,3.46444444444,2,0.1806,0.0,0.881,0.119,17,19,16,63,1017,Clouds,6.36666666667,19.7,3.6,10,75,nan,nan
29.7805,-95.3863,2.47027777778,-6,-0.3953,0.1665,0.8335,0.0,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
29.7805,-95.3863,2.47138888889,3,0.5859,0.0,0.745,0.255,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
42.383,-83.1022,3.47333333333,0,0.0,0.0,1.0,0.0,11.88,14,9,76,1022,Clear,6.83333333333,20.2666666667,2.1,340,1,nan,nan
40.6643,-73.9385,3.47361111111,8,0.5867,0.0,0.6005,0.3995,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
34.0194,-118.4108,0.474722222222,0,0.7456,0.131,0.562,0.307,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.7805,-95.3863,2.47527777778,0,0.0,0.0,1.0,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
40.6643,-73.9385,3.47527777778,0,0.0,0.0,1.0,0.0,16.68,20,12,63,1018,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
31.8484,-106.427,1.47722222222,0,0.0,0.0,1.0,0.0,22.23,24,20,60,1017,Clear,8.61666666667,21.6166666667,1.5,120,1,nan,nan
37.7751,-122.4193,0.478055555556,3,0.6249,0.0,0.709,0.291,15.4,17,12,67,1011,Clouds,9.56666666667,22.8,3.1,280,20,nan,nan
32.8153,-117.135,0.479444444444,-6,-0.3953,0.1665,0.8335,0.0,19.25,22,15,77,1010,Clear,9.31666666667,22.35,1.07,257.007,0,nan,nan
34.0194,-118.4108,0.480555555556,0,0.0,0.0,1.0,0.0,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
34.0194,-118.4108,0.484166666667,-1,0.4019,0.097,0.718,0.185,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.7805,-95.3863,2.485,0,0.0,0.0,1.0,0.0,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
37.7751,-122.4193,0.485555555556,-2,-0.2023,0.184,0.816,0.0,16.1,17,14,67,1011,Clouds,9.56666666667,22.8,4.1,280,20,nan,nan
32.8153,-117.135,0.4875,4,0.290166666667,0.0,0.806333333333,0.193666666667,19.29,21,16,73,1010,Mist,9.31666666667,22.35,2.1,270,90,nan,nan
32.8153,-117.135,0.487777777778,3,0.6249,0.0,0.773,0.227,19.25,22,15,77,1010,Clear,9.31666666667,22.35,1.07,257.007,0,nan,nan
29.4724,-98.5251,2.48833333333,0,0.0,0.0,1.0,0.0,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
34.0194,-118.4108,0.488611111111,3,0.3182,0.0,0.892,0.108,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
32.7795,-97.3463,2.48944444444,2,0.4215,0.0,0.741,0.259,25.44,27,24,83,1014,Clouds,7.98333333333,21.0166666667,3.6,100,20,nan,nan
34.0194,-118.4108,0.49,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
35.1035,-89.9785,2.49111111111,2,-0.09385,0.06,0.94,0.0,18.55,22,16,60,1017,Clouds,7.46666666667,20.5833333333,3.1,50,20,nan,nan
36.2277,-115.264,0.491666666667,7,0.8689,0.0,0.647,0.353,25.81,28,24,51,1010,Clear,9.11666666667,22.2833333333,0.77,303.507,1,nan,nan
32.7757,-96.7967,2.4925,0,-0.2382,0.101,0.832,0.067,25.44,27,24,69,1013,Clouds,7.95,20.9833333333,4.1,100,40,nan,nan
33.5722,-112.088,0.492777777778,2,0.1806,0.0,0.8335,0.1665,31.79,34,31,28,1007,Clouds,8.96666666667,22.0166666667,2.6,330,20,nan,nan
38.9041,-77.0171,3.49472222222,0,0.0,0.0,1.0,0.0,18.69,21,17,88,1017,Rain,6.51666666667,19.8,1.5,330,90,nan,nan
29.7805,-95.3863,2.49888888889,-8,-0.8126,0.361,0.547,0.091,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
37.7751,-122.4193,0.5,0,0.0,0.0,1.0,0.0,15.4,17,12,67,1011,Clouds,9.56666666667,22.8,3.1,280,20,nan,nan
40.6643,-73.9385,3.50027777778,3,0.7783,0.053,0.677,0.271,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
37.7751,-122.4193,0.500833333333,0,0.0,0.0,1.0,0.0,15.4,17,12,67,1011,Clouds,9.56666666667,22.8,3.1,280,20,nan,nan
37.7751,-122.4193,0.501111111111,0,0.0,0.0,1.0,0.0,16.1,17,14,67,1011,Clouds,9.56666666667,22.8,4.1,280,20,nan,nan
40.6643,-73.9385,3.50166666667,0,0.0,0.0,1.0,0.0,16.68,20,12,63,1018,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
34.0194,-118.4108,0.5025,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
36.2277,-115.264,0.5025,0,0.0,0.0,1.0,0.0,25.81,28,24,51,1010,Clear,9.11666666667,22.2833333333,0.77,303.507,1,nan,nan
29.7805,-95.3863,2.5025,-4,0.0,0.0,1.0,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
34.0194,-118.4108,0.503055555556,4,0.29295,0.0,0.848,0.152,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
47.6205,-122.3509,0.503333333333,0,0.34,0.0,0.789,0.211,14.4,17,11,87,1018,Clear,9.31666666667,23.0333333333,2.22,22.0065,1,nan,nan
39.7618,-104.8806,1.50388888889,6,0.26095,0.0,0.60425,0.39575,15.32,20,11,55,1019,Clear,8.36666666667,21.6666666667,4.1,190,1,nan,nan
34.0194,-118.4108,0.505555555556,2,0.296,0.0,0.804,0.196,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
34.0194,-118.4108,0.506666666667,2,0.27055,0.0,0.9055,0.0945,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
41.8376,-87.6818,2.50777777778,0,0.0,0.0,1.0,0.0,12.8,15,11,82,1022,Clouds,7.15,20.5666666667,4.12,28.5065,40,nan,nan
47.6205,-122.3509,0.508055555556,0,0.1591,0.0,0.898,0.102,13.69,17,10,77,1018,Clear,9.31666666667,23.0333333333,1.21,34.5024,1,nan,nan
40.6643,-73.9385,3.51166666667,-3,-0.106066666667,0.047,0.953,0.0,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
47.6205,-122.3509,0.5125,2,0.2369,0.0,0.7825,0.2175,13.69,17,10,77,1018,Clear,9.31666666667,23.0333333333,1.21,34.5024,1,nan,nan
29.4724,-98.5251,2.51333333333,-5,-0.5859,0.322,0.678,0.0,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
41.8376,-87.6818,2.51333333333,0,0.0,0.0,1.0,0.0,11.81,14,10,82,1022,Clouds,7.15,20.5666666667,4.11,20.5024,40,nan,nan
34.0194,-118.4108,0.513611111111,4,0.3818,0.0,0.833,0.167,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.4724,-98.5251,2.51583333333,-1,-0.296,0.363,0.392,0.245,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
37.7751,-122.4193,0.516666666667,0,0.0,0.0,1.0,0.0,16.1,17,14,67,1011,Clouds,9.56666666667,22.8,4.1,280,20,nan,nan
40.6643,-73.9385,3.51833333333,-1,-0.0516,0.098,0.902,0.0,16.68,20,12,63,1018,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
34.0194,-118.4108,0.518611111111,4,0.6705,0.0,0.421,0.579,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.7805,-95.3863,2.51861111111,-3,-0.23775,0.2025,0.7975,0.0,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
42.332,-71.0202,3.52055555556,7,0.43835,0.0,0.314,0.186,15.54,18,12,68,1016,Clouds,6.03333333333,19.4666666667,4.1,350,75,nan,nan
39.3002,-76.6105,3.52111111111,1,0.20095,0.0,0.763,0.237,19,22,17,88,1018,Rain,6.48333333333,19.7666666667,0.91,321.002,90,nan,nan
33.5722,-112.088,0.522222222222,0,0.1366,0.0,0.794,0.206,31.79,34,31,28,1007,Clouds,8.96666666667,22.0166666667,2.6,330,20,nan,nan
41.8376,-87.6818,2.5225,-2,-0.3182,0.247,0.753,0.0,11.81,14,10,82,1022,Clouds,7.15,20.5666666667,4.11,20.5024,40,nan,nan
34.0194,-118.4108,0.524444444444,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
38.9041,-77.0171,3.52472222222,2,0.4753,0.0,0.744,0.256,18.69,21,17,88,1017,Rain,6.51666666667,19.8,1.5,330,90,nan,nan
34.0194,-118.4108,0.5275,0,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
34.0194,-118.4108,0.5275,0,0.2263,0.0,0.894,0.106,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.7805,-95.3863,2.52944444444,-7,-0.8126,0.481,0.519,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
29.7805,-95.3863,2.52972222222,-5,-0.6739,0.476,0.524,0.0,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
41.8376,-87.6818,2.53055555556,0,0.4939,0.0,0.652,0.348,12.8,15,11,82,1022,Clouds,7.15,20.5666666667,4.12,28.5065,40,nan,nan
41.8376,-87.6818,2.53361111111,0,0.0,0.0,1.0,0.0,11.81,14,10,82,1022,Clouds,7.15,20.5666666667,4.11,20.5024,40,nan,nan
40.6643,-73.9385,3.53361111111,5,0.8271,0.0,0.688,0.312,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
40.6643,-73.9385,3.53361111111,5,0.8271,0.0,0.688,0.312,16.68,20,12,63,1018,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
47.6205,-122.3509,0.535555555556,-6,-0.6486,0.431,0.569,0.0,14.4,17,11,87,1018,Clear,9.31666666667,23.0333333333,2.22,22.0065,1,nan,nan
34.0194,-118.4108,0.537777777778,0,0.0,0.0,1.0,0.0,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.15,208.002,90,nan,nan
29.7805,-95.3863,2.53944444444,3,0.5777,0.0,0.681,0.319,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
40.6643,-73.9385,3.54,0,0.0258,0.142,0.71,0.148,16.68,20,12,63,1018,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
29.7805,-95.3863,2.54333333333,-8,-0.7717,0.401,0.599,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
34.0194,-118.4108,0.544722222222,4,0.5994,0.0,0.562,0.438,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.15,208.002,90,nan,nan
32.7757,-96.7967,2.545,0,0.0,0.0,1.0,0.0,25.72,27,24,78,1014,Clouds,7.95,20.9833333333,3.6,80,36,nan,nan
47.6205,-122.3509,0.545,0,0.4019,0.0,0.847,0.153,13.69,17,10,77,1018,Clear,9.31666666667,23.0333333333,1.21,34.5024,1,nan,nan
34.0194,-118.4108,0.545555555556,-4,-0.2924,0.1375,0.8625,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
40.6643,-73.9385,3.54583333333,-1,-0.296,0.099,0.901,0.0,16.68,20,12,63,1018,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
47.6205,-122.3509,0.5475,0,0.4767,0.0,0.893,0.107,14.4,17,11,87,1018,Clear,9.31666666667,23.0333333333,2.22,22.0065,1,nan,nan
32.7757,-96.7967,2.5475,4,0.6808,0.0,0.741,0.259,25.44,27,24,69,1013,Clouds,7.95,20.9833333333,4.1,100,40,nan,nan
34.0194,-118.4108,0.547777777778,-1,0.296,0.0,0.82,0.18,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.4724,-98.5251,2.54833333333,-3,-0.3034,0.223,0.623,0.154,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
32.8153,-117.135,0.549444444444,6,0.7752,0.0,0.5795,0.4205,19.25,22,15,77,1010,Clear,9.31666666667,22.35,1.07,257.007,0,nan,nan
34.0194,-118.4108,0.552222222222,1,0.7241,0.0,0.622,0.378,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.15,208.002,90,nan,nan
40.6643,-73.9385,3.5525,0,0.34,0.0,0.625,0.375,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
42.383,-83.1022,3.55361111111,-5,-0.317,0.398333333333,0.601666666667,0.0,11.88,14,9,76,1022,Clear,6.83333333333,20.2666666667,2.1,340,1,nan,nan
36.2277,-115.264,0.554722222222,-1,-0.296,0.145,0.855,0.0,25.81,28,24,51,1010,Clear,9.11666666667,22.2833333333,0.77,303.507,1,nan,nan
34.0194,-118.4108,0.554722222222,0,0.0,0.0,1.0,0.0,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.15,208.002,90,nan,nan
29.7805,-95.3863,2.55555555556,-6,-0.743,0.24,0.76,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
47.6205,-122.3509,0.555555555556,1,0.3818,0.0,0.843,0.157,13.69,17,10,77,1018,Clear,9.31666666667,23.0333333333,1.21,34.5024,1,nan,nan
34.0194,-118.4108,0.556111111111,-3,-0.2202,0.1045,0.8955,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
29.4724,-98.5251,2.55666666667,2,0.07655,0.0,0.9485,0.0515,25.24,27,24,78,1011,Clear,8.13333333333,21.05,2.1,60,1,nan,nan
41.8376,-87.6818,2.5575,8,0.8674,0.0,0.649,0.351,12.8,15,11,82,1022,Clouds,7.15,20.5666666667,4.12,28.5065,40,nan,nan
29.7805,-95.3863,2.55777777778,3,0.1779,0.0,0.898,0.102,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
34.0194,-118.4108,0.559444444444,1,-0.3182,0.124,0.803,0.072,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
36.2277,-115.264,0.56,-7,-0.4927,0.186,0.814,0.0,25.82,28,24,53,1011,Clear,9.11666666667,22.2833333333,2.6,20,0,nan,nan
40.6643,-73.9385,3.56083333333,3,0.6852,0.0,0.5505,0.4495,16.84,21,12,100,1017,Clear,6.26666666667,19.6333333333,3.67,0.00653076,1,nan,nan
34.0194,-118.4108,0.565833333333,-4,-0.230266666667,0.163333333333,0.758666666667,0.078,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.15,208.002,90,nan,nan
31.8484,-106.427,1.56638888889,0,0.0,0.0,1.0,0.0,22.23,24,20,60,1017,Clear,8.61666666667,21.6166666667,1.5,120,1,nan,nan
38.9041,-77.0171,3.56694444444,-5,-0.8176,0.455,0.545,0.0,18.69,21,17,88,1017,Rain,6.51666666667,19.8,1.5,330,90,nan,nan
41.8376,-87.6818,2.56722222222,0,0.0,0.0,1.0,0.0,12.8,15,11,82,1022,Clouds,7.15,20.5666666667,4.12,28.5065,40,nan,nan
32.7795,-97.3463,2.56777777778,-4,-0.6901,0.295,0.705,0.0,25.44,27,24,83,1014,Clouds,7.98333333333,21.0166666667,3.6,100,20,nan,nan
32.8153,-117.135,0.568055555556,2,0.4939,0.0,0.789,0.211,19.25,22,15,77,1010,Clear,9.31666666667,22.35,1.07,257.007,0,nan,nan
29.7805,-95.3863,2.56888888889,0,0.0,0.0,1.0,0.0,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
38.9041,-77.0171,3.56916666667,-1,-0.29295,0.1055,0.8555,0.039,18.69,21,17,88,1017,Rain,6.51666666667,19.8,1.5,330,90,nan,nan
40.6643,-73.9385,3.56972222222,0,0.0,0.0,1.0,0.0,16.68,20,12,100,1017,Clear,6.26666666667,19.6333333333,3.15,6.00192,1,nan,nan
32.8153,-117.135,0.569722222222,-1,-0.296,0.109,0.891,0.0,19.25,22,15,77,1010,Clear,9.31666666667,22.35,1.07,257.007,0,nan,nan
29.7805,-95.3863,2.57083333333,2,0.238366666667,0.0906666666667,0.591,0.318333333333,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
29.7805,-95.3863,2.57138888889,2,0.1806,0.0,0.881,0.119,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
32.7757,-96.7967,2.57277777778,0,0.5267,0.0,0.746,0.254,25.44,27,24,69,1013,Clouds,7.95,20.9833333333,4.1,100,40,nan,nan
35.2087,-80.8307,3.57277777778,1,0.7003,0.137,0.444,0.419,19.73,21,19,100,1016,Mist,6.85,19.9666666667,2.7,5.00192,20,nan,nan
38.9041,-77.0171,3.57305555556,0,0.0,0.0,1.0,0.0,18.69,21,17,88,1017,Rain,6.51666666667,19.8,1.5,330,90,nan,nan
30.3072,-97.756,2.57555555556,-1,-0.0891,0.06,0.94,0.0,24.88,27,24,88,1012,Clear,8.06666666667,21.0166666667,2.55,63.5019,1,nan,nan
38.9041,-77.0171,3.57555555556,0,0.17,0.0,0.8945,0.1055,18.69,21,17,88,1017,Rain,6.51666666667,19.8,1.5,330,90,nan,nan
34.0194,-118.4108,0.576388888889,-4,0.0,0.0,1.0,0.0,18.99,21,18,77,1009,Mist,9.36666666667,22.45,0.77,143.007,90,nan,nan
37.7751,-122.4193,0.576944444444,-3,-0.6486,0.462,0.538,0.0,15.4,17,12,67,1011,Clouds,9.56666666667,22.8,3.1,280,20,nan,nan
29.7805,-95.3863,2.5775,0,0.0,0.0,1.0,0.0,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
34.0194,-118.4108,0.578055555556,5,0.8126,0.0,0.697,0.303,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.15,208.002,90,nan,nan
29.7805,-95.3863,2.58,4,0.2672,0.0286666666667,0.664,0.307333333333,25.99,28,24,74,1010,Clouds,7.91666666667,20.85,3.6,40,75,nan,nan
29.7805,-95.3863,2.58055555556,3,0.5719,0.0,0.619,0.381,25.44,27,24,74,1010,Thunderstorm,7.91666666667,20.85,5.7,40,1,nan,nan
47.6205,-122.3509,0.581944444444,-4,-0.5423,0.467,0.533,0.0,14.4,17,11,87,1018,Clear,9.31666666667,23.0333333333,2.22,22.0065,1,nan,nan
32.7795,-97.3463,2.58222222222,-3,-0.5949,0.26,0.74,0.0,25.44,27,24,83,1014,Clouds,7.98333333333,21.0166666667,3.6,100,20,nan,nan
47.6205,-122.3509,0.583333333333,-4,-0.6901,0.295,0.705,0.0,14.4,17,11,87,1018,Clear,9.31666666667,23.0333333333,2.22,22.0065,1,nan,nan
34.0194,-118.4108,0.585,0,0.0,0.0,1.0,0.0,18.84,21,18,88,1009,Haze,9.36666666667,22.45,0.15,208.002,90,nan,nan
41.8376,-87.6818,2.5875,0,0.0,0.0,1.0,0.0,12.8,15,11,82,1022,Clouds,7.15,20.5666666667,4.12,28.5065,40,nan,nan
